,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
54,0,3,0,0,365,0,0,9,0,3,0,3,39,28,43,60,132,4,129,0,2,1,1,0,13,17,12,0,35,20,32,113,0,0,5,0,4,4,0,1,0,14,75,214,0,2,143,25,11,0,96,0,749,2412,845,0,4828,7,0,0,1,366,9,5,12,30,0,0,24,1,11,9,10,0,2,43,75,0,0,0,7,4,16,4,395,707,41,44,25,4,1,34,0,9,384,1169,4,116,0,35,47,5,47,2,0,4,6,1,7,82,439,5,0,89,244,4,23,216
55,0,2,1,0,152,0,0,0,0,0,0,0,0,5,0,0,0,2,27,0,0,0,0,0,35,0,5,0,92,25,0,2,0,0,4,0,0,1,0,5,0,7,7,192,9,2,3,5,2,1,2,0,600,959,131,0,1734,0,0,0,0,57,9,0,4,7,0,0,7,5,0,0,73,0,0,0,2,1,0,0,10,10,6,0,407,179,0,37,57,9,3,113,0,3,161,469,0,3,0,0,0,0,71,0,13,0,0,0,0,5,11,0,0,109,230,4,0,56
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,11,1,7,3858,0,831,3537,0,181,0,2,459,305,144,387,735,249,1332,138,14,2,1149,0,302,10,12,0,565,313,181,270,0,48,2112,0,369,4121,111,590,1,168,792,1434,278,524,279,419,146,76,711,2,2540,2827,925,0,19405,601,0,0,609,1457,667,1171,108,1773,6,0,1117,37,1388,1130,675,0,810,366,178,235,1235,86,869,455,3154,1567,4219,3249,212,543,1351,1459,855,1626,0,36,1224,16406,6,567,0,194,167,52,592,423,11,6,493,11,953,381,1880,27,1464,2893,3775,2,1605,1084
58,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,3,4,2,1,0,0,0,0,0,331,0,0,0,1251,0,0,0,0,1,1,0,0,0,0,0,0,0,67,35,0,0,0,11,0,0,181,0,4,0,214,0,4,0,0,0,0,0,0,0,0,0,0,217,0,1,0,0,0,0,0,0,0,0,14,1,55,4,0,3,0,0,25,6,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,447,0,3,4,0,4,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,1,0,0,66,4,99,0,0,0,0,0,632,240,0,0,0,0,0,244,36,0,1,0,0,0,2,0,0,0,0,0,19,0,0,29,44,0,0,0,0,3,0,0,1,0,290,229,0,0,0,0,0,31,8,0,9,14,0,0,7,5,0,0,3,0,14,4,0,0,0,62,0,80,0,0,275,226,0,17,0,61,2,100,0,10,3,0,2,0,8,0,5,0
61,31,42,41,0,256,0,4,11,0,0,0,0,0,0,0,0,0,0,64,20,0,10,17,0,0,0,0,0,18,1,29,0,0,22,13,0,164,152,47,29,0,0,24,105,44,12,0,75,0,0,69,0,3,6,0,0,200,0,0,42,320,0,1,98,17,10,0,0,0,2,74,159,0,0,98,10,1,14,4,2,560,9,1,265,1434,104,0,0,0,21,45,22,0,0,17,1320,0,16,0,0,21,69,7,14,0,26,0,63,0,18,36,0,101,100,140,4,0,1
62,0,0,0,0,301,0,0,3,0,2,0,0,4,0,1,0,1,0,350,0,0,0,0,0,0,0,0,0,73,2,28,21,0,0,1,0,0,1,0,5,0,0,4,77,23,0,230,103,52,8,230,0,289,227,1,0,1247,0,0,0,0,786,6,0,1,6,0,0,0,7,3,1,33,0,0,145,96,0,0,3,9,0,3,4,2155,936,90,64,40,16,0,37,0,10,323,226,0,4,0,135,11,0,11,0,0,0,0,0,0,4,7,0,0,120,97,0,0,93
63,0,0,1,1,234,28,401,727,0,49,0,0,124,81,0,0,0,19,3,1,4,0,72,3,6,2,0,0,37,9,100,27,0,8,994,0,449,28,0,0,0,0,10,74,12,109,52,24,0,32,26,0,8,5,0,0,442,0,0,0,2,0,446,175,371,829,63,69,334,1,443,112,0,0,15,10,0,11,7,1,44,88,1090,1,11,382,7,27,6,178,66,43,12,0,3,2189,44,5,0,0,10,114,33,43,29,0,2,2,169,377,76,34,15,255,246,4,4,4
64,0,0,0,0,212,3,393,4,0,12,0,0,54,13,0,0,0,0,0,0,0,0,114,1,8,4,0,4,21,10,9,25,0,14,298,0,312,46,0,0,0,0,1,15,2,66,37,29,0,57,76,0,4,0,0,0,775,0,0,0,39,0,1485,265,98,340,43,0,4,1,393,44,0,0,1,4,0,4,5,0,51,1,1035,6,0,23,0,58,1,223,3,134,7,0,1,2802,0,3,0,0,1,6,65,0,0,0,0,3,111,239,1,11,2,211,476,1,0,4
65,2,0,0,0,443,0,3,84,0,4,0,0,56,123,0,0,0,39,0,5,34,0,70,0,46,0,0,63,55,17,37,27,0,31,327,0,0,4,23,26,0,0,3,187,9,330,119,63,17,44,177,0,4,0,0,0,198,0,0,0,147,0,808,12,319,488,24,0,21,1,4,1,0,0,37,73,23,49,16,40,235,3,1,10,5,14,0,2,1,25,123,18,0,0,0,524,75,0,0,2,0,99,0,15,16,0,18,0,315,549,150,0,6,124,192,0,0,0
66,1,0,0,0,272,0,502,1866,0,5,0,0,179,199,1,0,8,17,1,1,0,0,64,0,12,7,0,0,19,1,32,66,0,5,1565,0,464,33,10,5,1,0,12,43,4,173,171,144,4,50,270,0,21,37,2,0,558,4,0,0,9,6,2016,976,444,1479,78,3,756,14,362,75,0,0,4,7,5,2,20,8,215,840,696,1,5,973,24,49,8,57,8,54,3,42,5,1314,19,11,0,11,8,26,42,1,7,11,3,4,275,534,11,6,7,175,472,0,5,27
67,0,0,0,0,47,0,0,112,0,0,0,0,47,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,11,0,0,45,0,0,0,0,0,0,0,0,15,0,71,19,5,0,6,9,0,0,0,0,0,4,0,0,0,0,0,29,0,59,70,2,0,74,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,9,11,6,0,0,0,0,0,51,144,11,0,3,2,1,0,0,0
68,0,0,0,0,11,0,0,1,0,17,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,15,0,57,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,29,6,3,0,28,0,0,29,0,0,0,0,0,0,2,0,0,2,0,58,0,0,0,0,0,0,6,9,3,15,1,0,470,0,0,0,0,0,4,0,10,13,0,0,0,0,29,20,21,0,74,0,3,0,4
69,2,0,1,0,169,0,2,1810,0,0,0,0,1,0,0,3,11,3,2,1,108,0,1,0,0,0,0,310,5,1,5,0,0,0,3,0,565,7,27,27,0,0,0,106,1,13,2,0,33,0,83,0,7,85,2,0,53,0,0,0,0,0,270,1,40,1118,66,4,1551,5,5,18,0,0,22,75,94,1,60,0,319,1064,8,4,23,1558,9,2,0,4,1,0,0,28,1,75,1,37,0,0,52,72,0,3,0,6,0,4,52,516,186,8,33,85,56,3,5,14
70,148,290,324,9,189,0,3,1,0,1,0,0,16,0,4,0,0,2,0,0,78,28,0,0,0,0,0,0,42,0,71,0,0,0,8,0,0,0,0,1,0,0,0,96,0,0,94,75,47,0,63,0,98,108,9,0,248,0,0,0,8,112,1,1,0,13,0,0,1,324,2,7,0,0,0,86,107,0,1,0,40,1,32,20,40,489,138,0,6,3,0,0,0,0,213,2902,0,0,0,64,33,0,4,7,3,92,155,16,298,37,77,1,0,12,6,0,1,358
71,0,0,0,0,691,0,161,1,0,61,0,0,1,0,0,0,2,0,0,174,0,0,140,0,1,8,0,0,121,0,165,4,0,0,435,0,154,371,0,0,0,0,6,119,345,0,0,0,0,4,6,0,98,17,0,0,1374,75,0,100,12,0,192,180,0,385,3,30,3,0,905,825,0,0,5,9,0,35,132,0,3,415,1613,3,33,8,9,51,5,146,108,111,11,0,0,7052,0,116,0,5,220,397,19,33,0,188,340,273,1140,0,7,25,1,339,359,3,0,0
72,0,0,0,0,170,0,285,10,0,7,0,0,1,2,0,0,4,0,3,190,0,0,28,0,0,0,0,0,48,0,40,0,0,0,421,0,181,20,0,6,0,0,0,88,43,1,3,0,0,0,3,0,34,1,0,0,278,16,0,116,28,0,230,243,0,384,0,32,13,0,405,94,0,0,2,0,3,10,23,0,4,688,619,0,5,8,2,4,0,34,9,34,0,2,0,1232,0,15,0,0,47,120,12,2,0,17,20,35,71,0,0,7,3,56,111,0,0,0
73,0,0,0,0,142,0,0,0,0,15,0,0,1,0,0,0,0,2,78,0,0,0,140,0,21,0,0,0,37,84,0,63,0,0,0,0,0,0,0,0,0,0,2,136,169,0,1,62,13,10,169,0,26,6,6,0,408,0,0,0,0,33,1,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,3,0,0,0,3,101,0,16,100,11,0,39,1,1,0,17,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,113,361,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,240,0,4,1,0,0,0,0,0,3,0,0,1,12,53,0,0,0,0,0,0,0,2,1,10,0,31,0,0,0,7,0,1,0,51,166,0,0,35,117,13,99,7,112,0,0,133,0,3,0,0,0,811,0,0,0,15,0,10,4,8,13,0,0,0,0,0,0,0,0,138,101,0,101,0,0,1,0,3,138,220,143,0,0,0,0,137,0,0,48,0,634,5,4,0,0,18,586,0,46,0,0,0,0,5,0,15,190,108,141,8,5,33,135
76,0,0,0,0,310,0,1,8,0,122,0,115,36,0,1,0,0,33,18,0,66,0,0,0,23,125,8,194,139,0,64,1,0,0,9,0,1,0,99,320,0,1,169,306,3,217,332,483,318,0,874,0,68,49,0,0,777,7,0,0,16,74,7,0,70,9,0,0,147,191,3,0,0,0,263,904,173,176,3,0,5,2,0,84,256,29,72,0,0,5,137,1,0,286,40,1004,372,1,0,129,44,643,0,113,0,1,0,0,4,199,257,395,88,212,0,5,0,426
77,0,0,17,24,356,0,0,0,0,18,0,0,0,0,6,0,0,58,0,0,100,0,0,0,19,152,9,75,68,0,50,0,0,0,0,0,1,1,24,53,0,0,0,108,3,21,208,70,30,4,150,0,78,64,0,0,80,0,0,0,1,75,0,0,28,3,0,0,165,183,6,0,0,0,6,118,0,0,0,0,1,5,45,0,61,4,12,0,0,0,4,1,0,173,49,877,121,4,0,73,105,1,0,0,0,0,2,0,3,85,287,1,1,4,2,0,0,223
78,0,0,2,0,1101,0,0,1,0,12,0,0,2,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,108,0,185,1,0,0,0,0,0,4,17,115,0,0,107,96,95,141,4,61,0,2,52,0,0,0,0,0,516,0,0,0,13,0,31,21,171,36,0,0,1,2,5,5,0,0,165,40,0,139,0,0,3,0,8,53,187,374,8,0,143,0,98,0,0,100,6,1938,12,5,0,0,4,541,0,267,2,0,9,0,4,5,43,75,20,108,1,0,278,238
79,0,0,0,0,31,0,1,514,0,5,0,2,2,0,0,0,0,0,4,4,0,0,2,0,2,1,0,0,2,0,0,2,0,2,2,0,23,177,9,2,0,0,3,7,4,0,0,0,1,0,1,0,620,2,0,0,2136,117,0,3,4,0,54,13,4,165,5,0,157,0,110,51,0,0,0,4,0,6,593,19,4,1,300,0,8,22,33,1,4,1,3,0,3,15,4,341,0,60,0,0,43,12,0,0,0,13,57,0,231,86,246,132,135,107,175,0,0,54
80,1,0,0,0,7,0,0,1,0,4,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,4,0,0,212,0,0,0,6,0,0,18,4,0,0,0,0,0,4,1,0,0,0,0,0,0,18,9,20,0,3,0,2,2,0,0,0,21,0,4,7,1,0,8,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,46,95,15,0,0
81,20,43,47,14,592,0,2,1117,0,65,0,0,2,0,0,0,1,102,88,0,0,9,39,0,50,24,3,0,76,97,19,0,0,24,3,0,324,35,2,33,0,0,27,202,1,22,38,33,24,0,130,0,4,19,0,0,552,0,0,2,257,7,52,62,24,640,0,0,603,26,6,0,62,0,82,36,52,2,6,35,299,71,13,649,499,579,88,175,130,10,189,95,0,85,59,2875,1,23,0,17,4,18,12,5,0,0,0,17,1,4,20,1,124,272,246,0,4,5
82,0,4,5,0,13,0,78,500,0,0,0,0,0,6,0,2,3,2,2,174,0,0,0,0,0,0,0,9,0,0,0,4,0,0,8,0,48,52,0,1,0,0,5,15,10,4,1,2,2,0,1,0,21,49,1,0,43,0,0,174,49,1,17,2,0,339,0,0,431,2,5,0,0,0,0,0,0,0,0,0,502,832,8,3,9,1627,0,0,0,6,0,4,0,0,0,139,0,2,0,0,5,0,0,0,0,0,0,0,0,2,1,0,2,2,24,3,0,1
83,0,5,54,17,20,0,963,3,0,44,0,0,21,3,23,6,6,10,0,0,0,0,259,9,5,4,3,0,7,0,9,0,0,0,1239,0,25,1948,0,0,0,0,10,14,3,8,0,25,15,4,2,4,403,19,0,0,1799,211,0,4,7,5,493,826,11,1273,0,37,21,27,724,1086,0,0,2,12,27,0,268,2,5,30,1037,0,12,47,62,39,3,448,1,182,33,4,228,7443,3,6,0,29,5,0,30,0,0,3,456,0,507,11,12,11,11,475,599,3,2,2
84,9,91,88,0,231,0,0,2,0,0,0,0,9,0,0,0,0,0,76,5,0,25,5,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,18,63,0,0,11,77,0,47,3,63,0,1,113,0,0,0,0,0,159,0,0,0,169,0,2,56,24,0,0,0,3,5,0,0,0,0,93,48,0,24,0,0,430,7,0,198,1263,32,0,0,3,0,31,0,0,0,34,385,0,5,0,0,0,0,0,5,0,16,0,15,8,53,38,0,179,52,85,0,0,3
85,171,128,197,14,409,0,3,314,0,17,0,0,75,123,27,57,96,40,576,0,96,0,0,0,10,81,14,0,22,9,158,28,0,0,2,0,18,14,23,108,0,11,178,74,72,145,73,139,30,0,249,0,9,119,0,0,2129,0,0,0,288,448,6,7,0,36,0,0,70,77,7,12,28,0,329,141,22,37,0,0,176,15,10,1009,991,1672,7,12,90,166,164,67,0,199,192,1697,3,187,0,39,8,4,4,51,0,76,76,5,178,65,238,17,503,311,270,152,134,203
86,388,214,398,151,1867,0,42,2010,0,100,0,0,209,136,172,162,270,129,667,1,260,0,3,0,154,69,10,1,247,80,198,163,0,0,60,0,365,173,28,240,0,67,327,521,142,164,146,77,72,10,119,0,116,585,1,0,5468,0,0,0,50,738,194,56,3,874,0,0,1290,180,13,14,146,0,189,91,36,127,6,0,778,317,120,15,6443,5754,139,197,327,168,367,325,1,216,581,3703,1,545,0,77,62,19,115,152,0,254,193,5,249,186,831,31,12,358,467,24,1396,644
87,62,3,20,45,272,0,1,22,0,3,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,34,0,45,0,0,0,0,0,68,0,0,7,2,0,0,41,0,0,111,81,53,0,105,0,11,14,0,0,13,0,0,0,0,14,14,0,0,63,0,0,19,45,0,4,0,0,0,121,55,1,18,0,3,0,0,0,11,111,81,0,4,0,0,0,0,114,0,114,0,6,0,43,29,0,6,0,2,25,32,0,0,24,0,40,6,29,7,44,0,56
88,0,1,0,0,202,0,24,3,0,7,0,0,3,0,0,0,2,26,37,6,0,0,89,0,158,0,4,0,74,36,0,36,0,2,141,0,0,54,0,0,0,0,8,135,21,0,4,12,5,4,23,0,72,108,13,0,1081,0,0,0,19,73,42,72,14,83,0,0,1,0,39,22,84,0,0,4,0,0,11,8,30,2,95,7,24,216,2,11,95,250,0,339,0,0,0,276,0,0,0,0,1,3,62,0,0,0,2,0,8,1,2,0,0,638,545,0,1,0
89,3,0,3,0,944,0,1,10,0,7,0,0,0,0,0,0,0,27,29,0,0,0,2,0,164,2,4,1,275,88,1,4,0,0,0,0,3,10,0,0,0,0,1,324,84,3,6,8,17,26,86,0,207,271,11,0,1314,0,0,0,0,39,0,4,0,6,0,0,3,0,0,4,172,0,3,0,0,0,1,0,23,0,12,2,20,331,3,122,1,437,0,239,0,1,1,121,0,1,0,0,0,1,328,153,0,1,3,1,4,1,5,0,1,641,3228,3,0,2
90,24,0,0,0,33,0,119,1,0,130,0,0,0,7,0,0,4,7,62,2,11,0,29,0,0,7,2,0,0,46,2,40,0,0,192,0,0,266,0,1,0,0,3,0,94,7,0,93,15,11,116,0,1,4,0,0,2041,0,0,0,4,4,152,150,1,203,0,3,2,1,61,56,24,0,2,7,0,2,2,3,8,5,565,4,9,113,0,184,86,172,0,321,46,0,0,275,13,0,0,0,2,1,88,27,1,0,0,0,2,0,15,0,0,373,714,82,0,1
91,0,0,2,0,944,0,31,7,0,0,0,0,4,0,0,0,1,13,62,75,0,0,0,0,0,1,0,0,92,0,264,1,0,0,0,0,156,5,21,138,0,0,211,215,148,68,0,131,1,0,165,0,1,0,0,0,714,0,0,32,12,2,29,11,26,17,0,0,3,1,141,109,0,0,217,130,0,342,2,0,22,59,5,36,269,413,0,1,4,0,51,0,0,43,1,1569,5,392,0,0,69,966,0,143,0,34,0,68,1,8,33,93,386,141,0,0,134,307
92,0,0,2,0,612,0,88,0,0,76,0,0,5,0,0,0,0,58,85,7,2,0,223,16,166,2,0,3,156,101,13,33,0,0,107,0,5,198,0,0,0,0,8,233,39,6,3,8,15,25,89,0,196,166,36,0,1826,3,0,0,2,30,43,88,12,38,0,0,5,7,30,38,137,0,0,0,10,0,6,12,18,3,143,3,14,339,4,301,230,500,0,147,70,1,0,301,0,0,0,0,1,15,113,0,4,3,0,1,0,5,3,6,6,737,1087,41,0,3
93,14,0,0,0,16,0,0,0,0,381,0,0,1,0,0,0,0,15,1,0,17,0,40,25,0,10,2,0,4,0,3,3,0,0,84,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,2,0,16,0,0,15,34,0,0,4,0,0,0,12,48,0,1,47,0,4,10,0,2,0,154,0,1,75,0,0,113,14,0,0,0,28,0,5,29,1,0,0,0,0,7,69,83,0,200,4,254,0,1
94,75,15,9,45,421,0,0,58,0,85,0,0,1,0,0,7,0,164,0,0,2,0,0,0,85,175,116,3,142,0,91,2,0,3,1,0,9,0,100,37,0,0,50,136,8,2,1239,203,86,0,362,0,2,13,0,0,40,0,0,0,1,0,7,0,0,34,0,0,31,5,1,1,5,0,61,301,226,109,0,0,0,3,7,0,261,67,115,0,1,1,52,0,0,310,5,2629,3,525,0,173,0,91,1,23,0,7,5,0,3,10,0,39,5,19,15,33,7,285
95,137,245,319,11,340,0,0,3,0,0,0,0,14,0,8,0,0,5,1,4,376,24,0,0,1,0,0,0,74,0,58,0,0,0,8,0,0,0,1,0,2,0,1,95,0,2,291,124,139,0,142,0,88,235,16,0,195,0,0,0,3,80,4,8,0,4,1,0,0,318,0,0,0,0,4,228,175,3,6,0,14,3,6,32,9,298,238,0,5,3,0,0,0,3,283,1761,4,1,0,142,16,6,1,0,10,366,340,47,859,70,121,5,3,26,5,0,4,416
96,344,479,639,29,3297,0,872,3230,0,387,0,15,772,450,201,550,1334,190,105,98,147,120,955,45,158,512,131,19,308,50,374,387,0,94,2075,0,483,5036,165,539,0,142,893,841,221,469,1468,561,300,4,1002,5,2044,2725,474,0,16006,384,0,10,389,246,852,1802,141,2699,14,88,973,257,1545,1399,121,0,697,1011,485,403,720,101,2063,772,3579,586,2138,3653,287,283,503,848,891,751,92,1444,3003,23426,0,2091,0,705,320,93,389,404,0,238,837,142,1230,584,2739,97,39,1492,2228,1115,4127,2337
97,27,0,0,0,69,0,0,0,0,35,0,0,0,0,0,0,0,58,0,1,0,0,8,0,26,29,14,0,8,0,66,0,0,0,0,0,0,0,74,0,0,0,12,4,10,22,101,77,78,0,254,0,0,1,0,0,23,0,0,0,0,0,23,24,26,25,0,0,5,0,1,0,0,0,38,217,24,3,0,0,0,0,1,0,112,2,0,0,0,16,14,0,0,265,5,998,171,8,0,62,42,60,9,10,9,0,3,0,4,5,87,1,0,0,4,0,0,249
98,0,1,0,0,507,0,44,251,0,21,0,0,148,61,106,103,255,14,0,22,1,0,1,0,30,64,9,0,105,0,85,63,0,0,1,0,63,0,8,0,0,93,71,52,186,3,147,75,87,0,91,0,4,53,0,0,30,0,0,16,0,4,13,1,0,2,4,0,60,0,140,92,0,0,16,78,31,227,16,0,4,169,1,6,107,569,0,1,3,0,77,0,0,169,0,1210,23,457,0,93,205,653,8,64,0,78,3,170,45,248,565,0,42,29,2,0,94,578
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,11,32,131,0,0,1,0,65,0,0,0,0,0,0,0,26,0,0,0,0,0,0,35,69,17,1,92,0,44,0,0,0,0,0,0,1,27,0,0,0,0,36,4,1,209,71,42,0,217,0,33,66,0,0,120,0,0,0,0,120,0,3,0,3,0,0,1,191,0,0,0,0,0,142,67,0,0,0,4,2,37,0,39,20,23,0,0,0,0,0,0,138,35,1309,154,1,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,340
101,4,1,6,15,445,0,179,90,0,0,0,0,62,79,37,96,212,3,0,35,8,0,0,0,0,0,0,0,47,1,135,40,0,0,2,0,104,1,0,0,0,8,80,100,142,0,125,27,24,0,60,0,59,132,0,0,193,0,0,5,16,65,39,48,57,16,0,0,33,277,133,172,0,0,0,28,59,52,28,0,8,205,56,4,57,196,35,0,10,0,33,0,0,0,21,1374,0,256,0,31,218,381,0,40,0,56,1,194,9,113,667,1,47,35,13,4,20,338
102,10,3,0,0,901,0,53,214,0,1,0,0,3,3,0,0,0,13,9,40,0,0,5,0,8,29,5,0,97,6,583,0,0,0,11,0,97,4,72,732,0,0,311,466,790,581,0,388,0,6,399,0,8,17,0,0,2081,0,0,31,36,3,70,39,54,56,9,0,44,0,287,166,0,0,799,373,4,250,57,2,1,135,7,233,328,539,0,4,0,23,640,1,4,42,2,2863,106,471,0,0,341,226,7,275,4,97,22,231,107,212,369,334,368,436,11,6,252,389
103,49,0,0,0,568,0,18,0,0,33,0,0,9,0,0,0,5,28,3,0,19,0,109,0,50,9,0,0,174,36,2,30,0,0,44,0,0,59,0,4,0,0,2,91,9,3,0,20,23,1,24,0,78,82,19,0,568,0,0,0,0,11,18,45,0,74,0,0,2,1,8,13,23,0,1,1,0,93,0,0,1,0,33,0,2,82,2,62,322,184,1,118,11,0,0,102,1,0,0,0,4,1,11,10,0,0,0,1,0,4,20,1,7,84,593,0,0,3
104,2,0,1,0,354,0,29,0,0,1,0,0,0,4,0,0,0,9,5,4,0,0,0,0,0,11,0,0,110,0,148,0,0,0,0,0,38,0,63,119,0,0,125,237,159,43,0,84,0,0,44,0,0,0,0,0,495,0,0,0,3,0,11,18,13,31,0,0,5,0,16,73,0,0,128,80,0,132,0,7,0,31,11,26,66,208,0,0,4,6,194,1,5,10,0,785,16,96,0,0,42,265,58,0,0,20,31,46,0,6,33,39,125,48,394,0,87,91
105,15,0,3,6,15,0,0,8,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,3,0,24,0,0,0,1,0,0,0,0,0,0,0,0,6,26,2,0,0,0,0,0,0,7,24,20,0,0,0,0,0,0,0,3,1,5,0,0,0,1,14,0,0,1,0,4,1,0,10,0,0,0,0,0,0,28,77,33,0,0,0,13,0,0,15,0,3,16,0,0,0,0,23,0,2,12,14,13,0,0,49,74,25,3,4,16,23,0,23
106,78,173,60,12,270,0,12,2,0,4,0,0,10,1,0,0,0,0,0,11,41,6,0,0,0,0,0,5,44,0,89,0,0,0,0,0,222,0,0,0,0,0,7,68,123,0,0,0,0,0,6,0,8,27,0,0,10,0,0,8,4,0,13,1,0,45,0,0,30,156,182,185,1,0,0,0,0,26,4,3,0,47,0,29,18,164,26,0,0,0,0,0,0,8,15,230,0,34,0,0,147,150,0,14,8,37,52,128,34,8,70,14,4,3,1,17,1,33
107,111,77,379,17,38,0,5,26,0,5,0,0,0,0,0,0,0,16,25,0,37,0,1,0,0,0,0,0,4,0,27,5,0,0,157,0,3,61,0,0,0,0,3,5,0,23,0,10,4,0,0,3,256,163,18,0,559,34,0,3,0,0,122,11,161,258,12,0,5,666,627,171,0,0,6,0,1,8,86,0,0,1,944,0,0,369,0,4,1,4,17,0,0,6,31,2843,2,3,0,0,1,25,0,45,9,94,335,0,973,124,11,14,0,58,111,0,4,255
108,2,63,7,0,182,0,27,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,35,0,141,0,0,0,0,0,164,0,0,0,0,0,0,38,103,0,0,0,0,0,4,0,0,0,0,0,13,0,0,32,20,0,0,0,0,0,0,0,0,19,264,187,0,0,0,0,0,22,0,0,5,201,0,13,11,2,0,0,0,7,27,0,0,3,0,44,0,48,0,0,284,352,1,30,0,64,0,137,3,7,32,0,1,0,15,0,0,39
109,44,63,881,0,402,0,0,196,0,0,0,0,130,205,3,0,0,0,2,0,49,0,1,0,27,0,2,0,81,76,2,83,0,0,4,0,0,4,5,0,0,3,0,172,4,246,272,89,0,159,156,0,217,25,1,0,555,58,0,0,0,0,58,4,0,1,34,0,59,462,1164,106,0,0,0,1,0,0,203,1,1,2,656,0,5,121,0,2,0,0,0,0,0,7,24,2538,0,46,0,0,54,104,0,2,0,24,847,0,594,604,101,0,33,16,55,14,2,137
110,233,120,28,45,1043,0,0,420,0,31,0,0,211,433,169,170,573,59,6,0,64,21,6,0,57,18,2,451,108,30,43,150,0,0,504,0,0,7,61,138,0,104,329,357,11,491,257,127,81,132,242,0,56,269,9,0,99,6,0,0,14,1,229,11,247,357,47,0,127,852,16,4,0,0,65,319,288,1,114,4,17,8,21,27,316,968,1,0,2,7,46,0,2,21,25,3851,81,337,0,0,594,454,21,16,24,34,355,0,111,1338,1258,29,74,177,27,9,195,1045
